WN1,WN2,WN3,WN4,WN5,WN6,WN7,WN8,WN9,WN10,WN11,WN12,WN13,WN14,WN15,WN16,WN17,WN18,WN19,WN20,WN21,WN22,WN23,WN24,WN25,WN26,WN27,WN28,WN29,WN30,WN31,WN32,WN33,WN34,WN35,WN36,WN37,WN38,WN39,WN40,WN41,WN42,WN43,WN44,WN45,WN46,WN47,WN48,WN49,WN50,WN51,WN52,WN53,WN54,WN55,WN56,WN57,WN58,WN59,WN60,WN61,WN62,WN63,WN64,WN65,WN66,WN67,WN68,WN69,WN70,WN71,WN72,WN73,WN74,WN75,WN76,WN77,WN78,WN79,WN80,WN81,WN82,WN83,WN84,WN85,WN86,WN87,WN88,WN89,WN90,WN91,WN92,WN93,WN94,WN95,WN96,WN97,WN98,WN99,WN100,WN101,WN102,WN103,WN104,WN105,WN106,WN107,WN108,WN109,WN110,WN111,WN112,WN113,WN114,WN115,WN116,WN117,WN118,WN119,WN120,WN121,WN122,WN123,WN124,WN125,WN126,WN127,WN128,WN129,WN130,WN131,WN132,WN133,WN134,WN135,WN136,WN137,WN138,WN139,WN140,WN141,WN142,WN143,WN144,WN145,WN146,WN147,WN148,WN149,WN150,WN151,WN152,WN153,WN154,WN155,WN156,WN157,WN158,WN159,WN160,WN161,WN162,WN163,WN164,WN165,WN166,WN167,WN168,WN169,WN170,WN171,WN172,WN173,WN174,WN175,WN176,WN177,WN178,WN179,WN180,WN181,WN182,WN183,WN184,WN185,WN186,WN187,WN188,WN189,WN190,WN191,WN192,WN193,WN194,WN195,WN196,WN197,WN198,WN199,WN200,WN201,WN202,WN203,WN204,WN205,WN206,WN207,WN208,WN209,WN210,WN211,WN212,WN213,WN214,WN215,WN216,WN217,WN218,WN219,WN220,WN221,WN222,WN223,WN224,Label
0.72589,0.77658,0.79385,0.78299,0.74933,0.69818,0.63631,0.56558,0.49473,0.43074,0.37769,0.33592,0.30454,0.28091,0.26279,0.24821,0.23648,0.22773,0.22101,0.21526,0.20987,0.20476,0.19859,0.1915,0.1845,0.17663,0.16881,0.16232,0.15668,0.1516,0.14818,0.14588,0.14374,0.1426,0.14253,0.14246,0.14259,0.14354,0.14475,0.14557,0.14622,0.14704,0.14803,0.14916,0.15028,0.15151,0.1532,0.15542,0.1576,0.15959,0.16179,0.16452,0.16748,0.17045,0.17368,0.17729,0.18118,0.1853,0.18985,0.1948,0.19971,0.20465,0.20988,0.21533,0.72589,0.77658,0.79385,0.78299,0.74933,0.69818,0.63631,0.56558,0.49473,0.43074,0.37769,0.33592,0.30454,0.28091,0.26279,0.24821,0.23648,0.22773,0.22101,0.21526,0.20987,0.20476,0.19859,0.1915,0.1845,0.17663,0.16881,0.16232,0.15668,0.1516,0.14818,0.14588,0.14374,0.1426,0.14253,0.14246,0.14259,0.14354,0.14475,0.14557,0.14622,0.14704,0.14803,0.14916,0.15028,0.15151,0.1532,0.15542,0.1576,0.15959,0.16179,0.16452,0.16748,0.17045,0.17368,0.17729,0.18118,0.1853,0.18985,0.1948,0.19971,0.20465,0.20988,0.21533,0.72589,0.77658,0.79385,0.78299,0.74933,0.69818,0.63631,0.56558,0.49473,0.43074,0.37769,0.33592,0.30454,0.28091,0.26279,0.24821,0.23648,0.22773,0.22101,0.21526,0.20987,0.20476,0.19859,0.1915,0.1845,0.17663,0.16881,0.16232,0.15668,0.1516,0.14818,0.14588,0.14374,0.1426,0.14253,0.14246,0.14259,0.14354,0.14475,0.14557,0.14622,0.14704,0.14803,0.14916,0.15028,0.15151,0.1532,0.15542,0.1576,0.15959,0.16179,0.16452,0.16748,0.17045,0.17368,0.17729,0.18118,0.1853,0.18985,0.1948,0.19971,0.20465,0.20988,0.21533,0.72589,0.77658,0.79385,0.78299,0.74933,0.69818,0.63631,0.56558,0.49473,0.43074,0.37769,0.33592,0.30454,0.28091,0.26279,0.24821,0.23648,0.22773,0.22101,0.21526,0.20987,0.20476,0.19859,0.1915,0.1845,0.17663,0.16881,0.16232,0.15668,0.1516,0.14818,0.14588,9
0.80766,0.87124,0.89872,0.89646,0.87084,0.82822,0.7774,0.72092,0.66768,0.62402,0.59274,0.57206,0.55951,0.55129,0.54501,0.54119,0.54074,0.54462,0.55261,0.56314,0.57378,0.58128,0.58321,0.57889,0.56892,0.55499,0.53994,0.52719,0.51832,0.51423,0.51389,0.51481,0.51443,0.51051,0.5006,0.4839,0.4616,0.43524,0.40594,0.37592,0.34701,0.32091,0.29834,0.27948,0.26422,0.25279,0.24509,0.2401,0.23689,0.23541,0.23562,0.23704,0.23905,0.2415,0.24447,0.24787,0.25168,0.25594,0.2607,0.26576,0.27093,0.27628,0.28198,0.2878,0.2932,0.29807,0.3028,0.30746,0.31169,0.31505,0.31758,0.3197,0.32166,0.3232,0.32399,0.32405,0.32368,0.323,0.3218,0.31981,0.31716,0.31425,0.31138,0.30851,0.30545,0.30213,0.29883,0.29585,0.29325,0.29091,0.28865,0.28659,0.28481,0.2834,0.28251,0.28204,0.28198,0.28212,0.28236,0.2827,0.2833,0.28442,0.28613,0.28839,0.29102,0.2936,0.29595,0.29796,0.29992,0.30204,0.30438,0.3068,0.30896,0.31064,0.31177,0.31261,0.31354,0.31484,0.31665,0.31883,0.32115,0.32344,0.32555,0.32742,0.32907,0.33061,0.33212,0.33371,0.2932,0.29807,0.3028,0.30746,0.31169,0.31505,0.31758,0.3197,0.32166,0.3232,0.32399,0.32405,0.32368,0.323,0.3218,0.31981,0.31716,0.31425,0.31138,0.30851,0.30545,0.30213,0.29883,0.29585,0.29325,0.29091,0.28865,0.28659,0.28481,0.2834,0.28251,0.28204,0.28198,0.28212,0.28236,0.2827,0.2833,0.28442,0.28613,0.28839,0.29102,0.2936,0.29595,0.29796,0.29992,0.30204,0.30438,0.3068,0.30896,0.31064,0.31177,0.31261,0.31354,0.31484,0.31665,0.31883,0.32115,0.32344,0.32555,0.32742,0.32907,0.33061,0.33212,0.33371,0.55404,0.56475,0.57409,0.58093,0.58422,0.58329,0.57798,0.56884,0.55718,0.5448,0.53344,0.5243,0.51796,0.5141,0.51214,0.51142,0.51133,0.51164,0.51217,0.51301,0.51404,0.51528,0.51669,0.51837,0.52047,0.52291,0.52564,0.5288,0.53233,0.5362,0.54041,0.54496,10
0.81721,0.8795,0.9057,0.90222,0.87543,0.83175,0.78017,0.72279,0.66859,0.62497,0.59377,0.57309,0.56016,0.55147,0.54498,0.54094,0.54025,0.54413,0.552,0.56236,0.57285,0.5803,0.58207,0.57744,0.5673,0.55333,0.53838,0.52577,0.51695,0.51284,0.51259,0.51347,0.51297,0.50871,0.49857,0.48161,0.45906,0.43262,0.4034,0.37349,0.3448,0.31886,0.29649,0.27781,0.26269,0.25139,0.24382,0.23897,0.23588,0.2344,0.23452,0.23586,0.2378,0.24015,0.24301,0.24641,0.25021,0.25446,0.25921,0.26421,0.26928,0.27457,0.28024,0.28596,0.81721,0.8795,0.9057,0.90222,0.87543,0.83175,0.78017,0.72279,0.66859,0.62497,0.59377,0.57309,0.56016,0.55147,0.54498,0.54094,0.54025,0.54413,0.552,0.56236,0.57285,0.5803,0.58207,0.57744,0.5673,0.55333,0.53838,0.52577,0.51695,0.51284,0.51259,0.51347,0.51297,0.50871,0.49857,0.48161,0.45906,0.43262,0.4034,0.37349,0.3448,0.31886,0.29649,0.27781,0.26269,0.25139,0.24382,0.23897,0.23588,0.2344,0.23452,0.23586,0.2378,0.24015,0.24301,0.24641,0.25021,0.25446,0.25921,0.26421,0.26928,0.27457,0.28024,0.28596,0.81721,0.8795,0.9057,0.90222,0.87543,0.83175,0.78017,0.72279,0.66859,0.62497,0.59377,0.57309,0.56016,0.55147,0.54498,0.54094,0.54025,0.54413,0.552,0.56236,0.57285,0.5803,0.58207,0.57744,0.5673,0.55333,0.53838,0.52577,0.51695,0.51284,0.51259,0.51347,0.51297,0.50871,0.49857,0.48161,0.45906,0.43262,0.4034,0.37349,0.3448,0.31886,0.29649,0.27781,0.26269,0.25139,0.24382,0.23897,0.23588,0.2344,0.23452,0.23586,0.2378,0.24015,0.24301,0.24641,0.25021,0.25446,0.25921,0.26421,0.26928,0.27457,0.28024,0.28596,0.81721,0.8795,0.9057,0.90222,0.87543,0.83175,0.78017,0.72279,0.66859,0.62497,0.59377,0.57309,0.56016,0.55147,0.54498,0.54094,0.54025,0.54413,0.552,0.56236,0.57285,0.5803,0.58207,0.57744,0.5673,0.55333,0.53838,0.52577,0.51695,0.51284,0.51259,0.51347,10
0.76998,0.83862,0.87187,0.8757,0.85611,0.81905,0.77258,0.71897,0.66716,0.62402,0.59247,0.57184,0.55957,0.55126,0.54499,0.54144,0.54128,0.54536,0.55379,0.56471,0.57557,0.58338,0.58535,0.58107,0.57093,0.55681,0.54172,0.52881,0.51991,0.51578,0.51551,0.51638,0.51592,0.51178,0.50144,0.48405,0.46086,0.43338,0.40303,0.37192,0.34211,0.31518,0.29197,0.27262,0.25704,0.24543,0.23759,0.23252,0.22936,0.22793,0.22818,0.22966,0.23174,0.23426,0.23731,0.24086,0.24479,0.24914,0.25404,0.25923,0.26455,0.27006,0.27592,0.28188,0.76998,0.83862,0.87187,0.8757,0.85611,0.81905,0.77258,0.71897,0.66716,0.62402,0.59247,0.57184,0.55957,0.55126,0.54499,0.54144,0.54128,0.54536,0.55379,0.56471,0.57557,0.58338,0.58535,0.58107,0.57093,0.55681,0.54172,0.52881,0.51991,0.51578,0.51551,0.51638,0.51592,0.51178,0.50144,0.48405,0.46086,0.43338,0.40303,0.37192,0.34211,0.31518,0.29197,0.27262,0.25704,0.24543,0.23759,0.23252,0.22936,0.22793,0.22818,0.22966,0.23174,0.23426,0.23731,0.24086,0.24479,0.24914,0.25404,0.25923,0.26455,0.27006,0.27592,0.28188,0.76998,0.83862,0.87187,0.8757,0.85611,0.81905,0.77258,0.71897,0.66716,0.62402,0.59247,0.57184,0.55957,0.55126,0.54499,0.54144,0.54128,0.54536,0.55379,0.56471,0.57557,0.58338,0.58535,0.58107,0.57093,0.55681,0.54172,0.52881,0.51991,0.51578,0.51551,0.51638,0.51592,0.51178,0.50144,0.48405,0.46086,0.43338,0.40303,0.37192,0.34211,0.31518,0.29197,0.27262,0.25704,0.24543,0.23759,0.23252,0.22936,0.22793,0.22818,0.22966,0.23174,0.23426,0.23731,0.24086,0.24479,0.24914,0.25404,0.25923,0.26455,0.27006,0.27592,0.28188,0.76998,0.83862,0.87187,0.8757,0.85611,0.81905,0.77258,0.71897,0.66716,0.62402,0.59247,0.57184,0.55957,0.55126,0.54499,0.54144,0.54128,0.54536,0.55379,0.56471,0.57557,0.58338,0.58535,0.58107,0.57093,0.55681,0.54172,0.52881,0.51991,0.51578,0.51551,0.51638,10
0.78246,0.83854,0.86274,0.86051,0.83732,0.79862,0.7517,0.69864,0.64767,0.60566,0.57455,0.55314,0.53932,0.53034,0.52376,0.51956,0.51902,0.52299,0.53118,0.54195,0.5527,0.56029,0.5619,0.55664,0.54549,0.5303,0.51406,0.50018,0.49079,0.48612,0.48583,0.48693,0.48627,0.48158,0.47086,0.45286,0.42865,0.40029,0.36936,0.33744,0.3067,0.27885,0.25481,0.23477,0.21861,0.20645,0.19829,0.19326,0.19021,0.18869,0.18877,0.19026,0.19253,0.19525,0.19854,0.20236,0.20664,0.21134,0.21652,0.22216,0.22794,0.23383,0.24002,0.24639,0.78246,0.83854,0.86274,0.86051,0.83732,0.79862,0.7517,0.69864,0.64767,0.60566,0.57455,0.55314,0.53932,0.53034,0.52376,0.51956,0.51902,0.52299,0.53118,0.54195,0.5527,0.56029,0.5619,0.55664,0.54549,0.5303,0.51406,0.50018,0.49079,0.48612,0.48583,0.48693,0.48627,0.48158,0.47086,0.45286,0.42865,0.40029,0.36936,0.33744,0.3067,0.27885,0.25481,0.23477,0.21861,0.20645,0.19829,0.19326,0.19021,0.18869,0.18877,0.19026,0.19253,0.19525,0.19854,0.20236,0.20664,0.21134,0.21652,0.22216,0.22794,0.23383,0.24002,0.24639,0.78246,0.83854,0.86274,0.86051,0.83732,0.79862,0.7517,0.69864,0.64767,0.60566,0.57455,0.55314,0.53932,0.53034,0.52376,0.51956,0.51902,0.52299,0.53118,0.54195,0.5527,0.56029,0.5619,0.55664,0.54549,0.5303,0.51406,0.50018,0.49079,0.48612,0.48583,0.48693,0.48627,0.48158,0.47086,0.45286,0.42865,0.40029,0.36936,0.33744,0.3067,0.27885,0.25481,0.23477,0.21861,0.20645,0.19829,0.19326,0.19021,0.18869,0.18877,0.19026,0.19253,0.19525,0.19854,0.20236,0.20664,0.21134,0.21652,0.22216,0.22794,0.23383,0.24002,0.24639,0.78246,0.83854,0.86274,0.86051,0.83732,0.79862,0.7517,0.69864,0.64767,0.60566,0.57455,0.55314,0.53932,0.53034,0.52376,0.51956,0.51902,0.52299,0.53118,0.54195,0.5527,0.56029,0.5619,0.55664,0.54549,0.5303,0.51406,0.50018,0.49079,0.48612,0.48583,0.48693,10
0.78487,0.841,0.86525,0.86306,0.83987,0.80112,0.75397,0.70108,0.64958,0.60709,0.57599,0.55503,0.54151,0.53232,0.52558,0.52185,0.52145,0.52574,0.53424,0.54551,0.55669,0.56434,0.56601,0.56053,0.54935,0.53425,0.51788,0.50405,0.49483,0.4904,0.4902,0.49127,0.49054,0.48573,0.47475,0.45639,0.43182,0.40322,0.3721,0.34007,0.30931,0.28144,0.25742,0.23749,0.22138,0.2092,0.20097,0.19591,0.19287,0.19139,0.1915,0.19303,0.19541,0.19817,0.20153,0.20548,0.20984,0.21459,0.21991,0.22565,0.23146,0.23735,0.24361,0.25003,0.78487,0.841,0.86525,0.86306,0.83987,0.80112,0.75397,0.70108,0.64958,0.60709,0.57599,0.55503,0.54151,0.53232,0.52558,0.52185,0.52145,0.52574,0.53424,0.54551,0.55669,0.56434,0.56601,0.56053,0.54935,0.53425,0.51788,0.50405,0.49483,0.4904,0.4902,0.49127,0.49054,0.48573,0.47475,0.45639,0.43182,0.40322,0.3721,0.34007,0.30931,0.28144,0.25742,0.23749,0.22138,0.2092,0.20097,0.19591,0.19287,0.19139,0.1915,0.19303,0.19541,0.19817,0.20153,0.20548,0.20984,0.21459,0.21991,0.22565,0.23146,0.23735,0.24361,0.25003,0.78487,0.841,0.86525,0.86306,0.83987,0.80112,0.75397,0.70108,0.64958,0.60709,0.57599,0.55503,0.54151,0.53232,0.52558,0.52185,0.52145,0.52574,0.53424,0.54551,0.55669,0.56434,0.56601,0.56053,0.54935,0.53425,0.51788,0.50405,0.49483,0.4904,0.4902,0.49127,0.49054,0.48573,0.47475,0.45639,0.43182,0.40322,0.3721,0.34007,0.30931,0.28144,0.25742,0.23749,0.22138,0.2092,0.20097,0.19591,0.19287,0.19139,0.1915,0.19303,0.19541,0.19817,0.20153,0.20548,0.20984,0.21459,0.21991,0.22565,0.23146,0.23735,0.24361,0.25003,0.78487,0.841,0.86525,0.86306,0.83987,0.80112,0.75397,0.70108,0.64958,0.60709,0.57599,0.55503,0.54151,0.53232,0.52558,0.52185,0.52145,0.52574,0.53424,0.54551,0.55669,0.56434,0.56601,0.56053,0.54935,0.53425,0.51788,0.50405,0.49483,0.4904,0.4902,0.49127,10
0.76787,0.82219,0.84557,0.84335,0.82085,0.78343,0.73827,0.6874,0.63898,0.59892,0.56928,0.54872,0.5354,0.52638,0.51981,0.51583,0.51506,0.51873,0.52648,0.53671,0.54675,0.55369,0.55486,0.54954,0.53871,0.52391,0.50807,0.4947,0.48548,0.48109,0.48068,0.48152,0.48062,0.47587,0.46517,0.44736,0.42353,0.39559,0.36506,0.33369,0.30348,0.27598,0.25212,0.2322,0.21609,0.2039,0.19555,0.19025,0.18695,0.18527,0.18518,0.18637,0.18833,0.19077,0.19374,0.19732,0.20131,0.20576,0.21073,0.21608,0.22155,0.22712,0.23303,0.23904,0.76787,0.82219,0.84557,0.84335,0.82085,0.78343,0.73827,0.6874,0.63898,0.59892,0.56928,0.54872,0.5354,0.52638,0.51981,0.51583,0.51506,0.51873,0.52648,0.53671,0.54675,0.55369,0.55486,0.54954,0.53871,0.52391,0.50807,0.4947,0.48548,0.48109,0.48068,0.48152,0.48062,0.47587,0.46517,0.44736,0.42353,0.39559,0.36506,0.33369,0.30348,0.27598,0.25212,0.2322,0.21609,0.2039,0.19555,0.19025,0.18695,0.18527,0.18518,0.18637,0.18833,0.19077,0.19374,0.19732,0.20131,0.20576,0.21073,0.21608,0.22155,0.22712,0.23303,0.23904,0.76787,0.82219,0.84557,0.84335,0.82085,0.78343,0.73827,0.6874,0.63898,0.59892,0.56928,0.54872,0.5354,0.52638,0.51981,0.51583,0.51506,0.51873,0.52648,0.53671,0.54675,0.55369,0.55486,0.54954,0.53871,0.52391,0.50807,0.4947,0.48548,0.48109,0.48068,0.48152,0.48062,0.47587,0.46517,0.44736,0.42353,0.39559,0.36506,0.33369,0.30348,0.27598,0.25212,0.2322,0.21609,0.2039,0.19555,0.19025,0.18695,0.18527,0.18518,0.18637,0.18833,0.19077,0.19374,0.19732,0.20131,0.20576,0.21073,0.21608,0.22155,0.22712,0.23303,0.23904,0.76787,0.82219,0.84557,0.84335,0.82085,0.78343,0.73827,0.6874,0.63898,0.59892,0.56928,0.54872,0.5354,0.52638,0.51981,0.51583,0.51506,0.51873,0.52648,0.53671,0.54675,0.55369,0.55486,0.54954,0.53871,0.52391,0.50807,0.4947,0.48548,0.48109,0.48068,0.48152,10
0.77274,0.8273,0.85068,0.84825,0.82538,0.78745,0.74182,0.69009,0.64084,0.60025,0.57046,0.54969,0.53597,0.5268,0.51999,0.51597,0.51532,0.51915,0.52723,0.53796,0.54848,0.55556,0.55661,0.5511,0.53984,0.52471,0.50849,0.49465,0.48539,0.48097,0.48061,0.48136,0.48046,0.47561,0.46458,0.44629,0.42193,0.39333,0.36224,0.33033,0.29959,0.2717,0.24754,0.22737,0.21105,0.19869,0.19027,0.18482,0.18142,0.17974,0.17968,0.18095,0.18291,0.1854,0.18847,0.19212,0.19614,0.20057,0.20555,0.21099,0.21652,0.22217,0.22814,0.23429,0.77274,0.8273,0.85068,0.84825,0.82538,0.78745,0.74182,0.69009,0.64084,0.60025,0.57046,0.54969,0.53597,0.5268,0.51999,0.51597,0.51532,0.51915,0.52723,0.53796,0.54848,0.55556,0.55661,0.5511,0.53984,0.52471,0.50849,0.49465,0.48539,0.48097,0.48061,0.48136,0.48046,0.47561,0.46458,0.44629,0.42193,0.39333,0.36224,0.33033,0.29959,0.2717,0.24754,0.22737,0.21105,0.19869,0.19027,0.18482,0.18142,0.17974,0.17968,0.18095,0.18291,0.1854,0.18847,0.19212,0.19614,0.20057,0.20555,0.21099,0.21652,0.22217,0.22814,0.23429,0.77274,0.8273,0.85068,0.84825,0.82538,0.78745,0.74182,0.69009,0.64084,0.60025,0.57046,0.54969,0.53597,0.5268,0.51999,0.51597,0.51532,0.51915,0.52723,0.53796,0.54848,0.55556,0.55661,0.5511,0.53984,0.52471,0.50849,0.49465,0.48539,0.48097,0.48061,0.48136,0.48046,0.47561,0.46458,0.44629,0.42193,0.39333,0.36224,0.33033,0.29959,0.2717,0.24754,0.22737,0.21105,0.19869,0.19027,0.18482,0.18142,0.17974,0.17968,0.18095,0.18291,0.1854,0.18847,0.19212,0.19614,0.20057,0.20555,0.21099,0.21652,0.22217,0.22814,0.23429,0.77274,0.8273,0.85068,0.84825,0.82538,0.78745,0.74182,0.69009,0.64084,0.60025,0.57046,0.54969,0.53597,0.5268,0.51999,0.51597,0.51532,0.51915,0.52723,0.53796,0.54848,0.55556,0.55661,0.5511,0.53984,0.52471,0.50849,0.49465,0.48539,0.48097,0.48061,0.48136,10
0.7841,0.84116,0.8657,0.86335,0.83974,0.80052,0.75343,0.70035,0.6498,0.60836,0.57789,0.55688,0.54353,0.53468,0.52803,0.52415,0.52394,0.52819,0.53687,0.54812,0.55903,0.56658,0.56807,0.56265,0.55129,0.53589,0.51937,0.50538,0.496,0.49163,0.49155,0.49259,0.49176,0.4867,0.47539,0.45652,0.43134,0.40206,0.37038,0.33787,0.3066,0.27833,0.2539,0.23361,0.21727,0.20484,0.19639,0.19112,0.18795,0.18634,0.18641,0.18787,0.1901,0.1928,0.19603,0.19987,0.20412,0.20883,0.21406,0.21981,0.22563,0.23149,0.23767,0.24407,0.7841,0.84116,0.8657,0.86335,0.83974,0.80052,0.75343,0.70035,0.6498,0.60836,0.57789,0.55688,0.54353,0.53468,0.52803,0.52415,0.52394,0.52819,0.53687,0.54812,0.55903,0.56658,0.56807,0.56265,0.55129,0.53589,0.51937,0.50538,0.496,0.49163,0.49155,0.49259,0.49176,0.4867,0.47539,0.45652,0.43134,0.40206,0.37038,0.33787,0.3066,0.27833,0.2539,0.23361,0.21727,0.20484,0.19639,0.19112,0.18795,0.18634,0.18641,0.18787,0.1901,0.1928,0.19603,0.19987,0.20412,0.20883,0.21406,0.21981,0.22563,0.23149,0.23767,0.24407,0.7841,0.84116,0.8657,0.86335,0.83974,0.80052,0.75343,0.70035,0.6498,0.60836,0.57789,0.55688,0.54353,0.53468,0.52803,0.52415,0.52394,0.52819,0.53687,0.54812,0.55903,0.56658,0.56807,0.56265,0.55129,0.53589,0.51937,0.50538,0.496,0.49163,0.49155,0.49259,0.49176,0.4867,0.47539,0.45652,0.43134,0.40206,0.37038,0.33787,0.3066,0.27833,0.2539,0.23361,0.21727,0.20484,0.19639,0.19112,0.18795,0.18634,0.18641,0.18787,0.1901,0.1928,0.19603,0.19987,0.20412,0.20883,0.21406,0.21981,0.22563,0.23149,0.23767,0.24407,0.7841,0.84116,0.8657,0.86335,0.83974,0.80052,0.75343,0.70035,0.6498,0.60836,0.57789,0.55688,0.54353,0.53468,0.52803,0.52415,0.52394,0.52819,0.53687,0.54812,0.55903,0.56658,0.56807,0.56265,0.55129,0.53589,0.51937,0.50538,0.496,0.49163,0.49155,0.49259,10
0.73722,0.75009,0.74483,0.72498,0.69405,0.65557,0.61567,0.57359,0.53491,0.49988,0.46991,0.44471,0.42171,0.40169,0.3833,0.36657,0.3531,0.34111,0.33108,0.32159,0.31246,0.30365,0.29409,0.28432,0.27494,0.26504,0.25634,0.24872,0.24169,0.2354,0.23062,0.22663,0.22314,0.22116,0.21986,0.21858,0.21803,0.21817,0.21825,0.21792,0.21764,0.21769,0.21789,0.21823,0.21862,0.21949,0.2208,0.22238,0.22375,0.22511,0.22698,0.2294,0.23187,0.23452,0.23767,0.24108,0.24477,0.24897,0.25374,0.25881,0.26398,0.26933,0.27494,0.28046,0.28515,0.28919,0.29317,0.29712,0.30048,0.30279,0.3043,0.30554,0.30683,0.30789,0.30842,0.30876,0.30919,0.30979,0.31004,0.30965,0.30867,0.30746,0.30626,0.30484,0.30288,0.30033,0.29752,0.29483,0.29227,0.28969,0.287,0.28423,0.2817,0.27956,0.27779,0.27643,0.27534,0.27439,0.27342,0.27252,0.27194,0.27197,0.27281,0.27451,0.27686,0.27942,0.28174,0.28384,0.28578,0.28782,0.28992,0.29187,0.29339,0.29435,0.29486,0.2951,0.29556,0.29655,0.29813,0.30015,0.30232,0.30445,0.30634,0.30793,0.30921,0.31028,0.31137,0.3126,0.31414,0.31612,0.31855,0.32131,0.32409,0.32652,0.32827,0.32938,0.33004,0.33047,0.33098,0.33181,0.33301,0.33452,0.33619,0.33782,0.33939,0.34097,0.34279,0.34492,0.34752,0.35057,0.35382,0.35703,0.36005,0.36257,0.36465,0.36641,0.36805,0.3698,0.37178,0.37407,0.37654,0.37905,0.38152,0.38375,0.38576,0.38752,0.38912,0.39069,0.39222,0.39381,0.39555,0.39754,0.39991,0.40254,0.40553,0.40889,0.41274,0.41705,0.42185,0.42735,0.43356,0.44012,0.4466,0.45247,0.45779,0.46275,0.46799,0.47408,0.48152,0.49061,0.50084,0.51184,0.52317,0.53396,0.54323,0.54975,0.55262,0.55117,0.54528,0.53558,0.52317,0.51012,0.4983,0.48875,0.48191,0.4774,0.47495,0.47362,0.47298,0.47284,0.47311,0.47394,0.4751,0.47654,0.47807,0.4798,0.48199,0.48447,0.48716,0.49032,0.49385,0.49774,0.50201,0.50664,5
0.72787,0.74343,0.74109,0.72417,0.69601,0.65995,0.621,0.58033,0.54157,0.50731,0.47776,0.45205,0.4295,0.40946,0.39129,0.37493,0.36076,0.34891,0.33873,0.32937,0.32046,0.31166,0.30224,0.29271,0.28326,0.27366,0.26479,0.25713,0.25005,0.24385,0.23905,0.23489,0.23135,0.22911,0.22762,0.2263,0.22557,0.2256,0.22551,0.22514,0.22479,0.22465,0.2247,0.22489,0.22519,0.2259,0.22721,0.22883,0.23025,0.23172,0.23361,0.23594,0.23841,0.241,0.24404,0.24747,0.25122,0.25541,0.2601,0.26506,0.27009,0.27529,0.28077,0.28616,0.72787,0.74343,0.74109,0.72417,0.69601,0.65995,0.621,0.58033,0.54157,0.50731,0.47776,0.45205,0.4295,0.40946,0.39129,0.37493,0.36076,0.34891,0.33873,0.32937,0.32046,0.31166,0.30224,0.29271,0.28326,0.27366,0.26479,0.25713,0.25005,0.24385,0.23905,0.23489,0.23135,0.22911,0.22762,0.2263,0.22557,0.2256,0.22551,0.22514,0.22479,0.22465,0.2247,0.22489,0.22519,0.2259,0.22721,0.22883,0.23025,0.23172,0.23361,0.23594,0.23841,0.241,0.24404,0.24747,0.25122,0.25541,0.2601,0.26506,0.27009,0.27529,0.28077,0.28616,0.72787,0.74343,0.74109,0.72417,0.69601,0.65995,0.621,0.58033,0.54157,0.50731,0.47776,0.45205,0.4295,0.40946,0.39129,0.37493,0.36076,0.34891,0.33873,0.32937,0.32046,0.31166,0.30224,0.29271,0.28326,0.27366,0.26479,0.25713,0.25005,0.24385,0.23905,0.23489,0.23135,0.22911,0.22762,0.2263,0.22557,0.2256,0.22551,0.22514,0.22479,0.22465,0.2247,0.22489,0.22519,0.2259,0.22721,0.22883,0.23025,0.23172,0.23361,0.23594,0.23841,0.241,0.24404,0.24747,0.25122,0.25541,0.2601,0.26506,0.27009,0.27529,0.28077,0.28616,0.72787,0.74343,0.74109,0.72417,0.69601,0.65995,0.621,0.58033,0.54157,0.50731,0.47776,0.45205,0.4295,0.40946,0.39129,0.37493,0.36076,0.34891,0.33873,0.32937,0.32046,0.31166,0.30224,0.29271,0.28326,0.27366,0.26479,0.25713,0.25005,0.24385,0.23905,0.23489,5
